DateTime,Médiane,Intervalle de confiance à 95% (low),Intervalle de confiance à 95% (high)
30/03/2021 0:00,1.191142473,1.166249576,1.216294584
31/03/2021 0:00,1.181213544,1.156863913,1.205813246
01/04/2021 0:00,1.16553965,1.141774586,1.189546098
02/04/2021 0:00,1.143955443,1.120812265,1.16733184
03/04/2021 0:00,1.117577694,1.095072741,1.140308373
04/04/2021 0:00,1.088250191,1.066370603,1.11034888
05/04/2021 0:00,1.056719063,1.03543512,1.078216531
06/04/2021 0:00,1.023965683,1.003232229,1.044908252
07/04/2021 0:00,0.990592308,0.970356925,1.01103361
08/04/2021 0:00,0.95679374,0.937003089,0.976788341
09/04/2021 0:00,0.92363007,0.904220975,0.943242405
10/04/2021 0:00,0.892524301,0.873419041,0.911833389
11/04/2021 0:00,0.865209571,0.846311297,0.884313623
12/04/2021 0:00,0.842595694,0.823796341,0.86160419
13/04/2021 0:00,0.825837504,0.807015442,0.844873522
14/04/2021 0:00,0.815343884,0.796373936,0.834534012
15/04/2021 0:00,0.810790208,0.791554557,0.830253574
16/04/2021 0:00,0.811970108,0.792359432,0.831817172
17/04/2021 0:00,0.818489988,0.798408008,0.838817928
18/04/2021 0:00,0.829517035,0.808887805,0.850402406
19/04/2021 0:00,0.84385509,0.822628946,0.865347842
20/04/2021 0:00,0.86015704,0.838313497,0.882277608
21/04/2021 0:00,0.876772358,0.854324093,0.899507686
22/04/2021 0:00,0.892719732,0.86970251,0.916033387
23/04/2021 0:00,0.906435308,0.882912379,0.93026318
24/04/2021 0:00,0.917704865,0.89374531,0.941976929
25/04/2021 0:00,0.926938255,0.902604723,0.95159094
26/04/2021 0:00,0.933418541,0.908778817,0.958383253
27/04/2021 0:00,0.936453281,0.911578545,0.961658188
28/04/2021 0:00,0.936127045,0.91108206,0.961506886
29/04/2021 0:00,0.932858978,0.907697663,0.958359487
30/04/2021 0:00,0.926815655,0.901582931,0.952391769
01/05/2021 0:00,0.919141842,0.893858857,0.944772514
02/05/2021 0:00,0.911318299,0.885977669,0.937011256
03/05/2021 0:00,0.904163174,0.878739104,0.929944758
04/05/2021 0:00,0.897164898,0.871634177,0.923059013
05/05/2021 0:00,0.890280963,0.864619908,0.916312038
06/05/2021 0:00,0.883262126,0.857452422,0.909449201
07/05/2021 0:00,0.875235466,0.849273784,0.901582563
08/05/2021 0:00,0.866421775,0.840302305,0.892935423
09/05/2021 0:00,0.856749097,0.830466212,0.883435725
10/05/2021 0:00,0.846872952,0.820408404,0.873751736
11/05/2021 0:00,0.835730503,0.809079614,0.862807221
12/05/2021 0:00,0.823222117,0.796379857,0.850503065
13/05/2021 0:00,0.809373479,0.782333656,0.836866274
14/05/2021 0:00,0.793964469,0.766723688,0.821674116
15/05/2021 0:00,0.778631279,0.751154396,0.806594828
16/05/2021 0:00,0.763963284,0.736197723,0.792235603
17/05/2021 0:00,0.75112639,0.722989886,0.779792477
18/05/2021 0:00,0.739833048,0.711241612,0.768980015
19/05/2021 0:00,0.730442416,0.701301548,0.760168161
20/05/2021 0:00,0.722961361,0.693175318,0.753365202
21/05/2021 0:00,0.716046839,0.685548976,0.747199101
22/05/2021 0:00,0.710341773,0.679054313,0.742324004
23/05/2021 0:00,0.706821254,0.674644983,0.739736548
24/05/2021 0:00,0.706088744,0.67290651,0.740058344
25/05/2021 0:00,0.70721715,0.672928437,0.742345917
26/05/2021 0:00,0.709833458,0.67434658,0.746217504
27/05/2021 0:00,0.713308658,0.676554149,0.751021644
28/05/2021 0:00,0.715832923,0.677799199,0.754890232
29/05/2021 0:00,0.717683254,0.678361783,0.75809691
30/05/2021 0:00,0.718919397,0.678305003,0.760698006
31/05/2021 0:00,0.721181901,0.679219628,0.764384132
01/06/2021 0:00,0.725216889,0.681819495,0.769934262
02/06/2021 0:00,0.731766174,0.686813241,0.778123892
03/06/2021 0:00,0.742186439,0.695509759,0.790357576
04/06/2021 0:00,0.75446667,0.705966274,0.804555477
05/06/2021 0:00,0.769408786,0.718973516,0.821529487
06/06/2021 0:00,0.786052495,0.733624227,0.840264534
07/06/2021 0:00,0.802340075,0.747953879,0.858607862
08/06/2021 0:00,0.818072295,0.761791989,0.876329834
09/06/2021 0:00,0.831032561,0.773018249,0.891116154
10/06/2021 0:00,0.841169648,0.781595555,0.902900637
11/06/2021 0:00,0.845192729,0.784355533,0.908269906
12/06/2021 0:00,0.844491898,0.782633989,0.90866905
13/06/2021 0:00,0.839621075,0.776949983,0.904688356
14/06/2021 0:00,0.831395905,0.768062367,0.897202766
15/06/2021 0:00,0.820690411,0.756779428,0.887155166
16/06/2021 0:00,0.809521222,0.745009225,0.876673682
17/06/2021 0:00,0.799767704,0.734530167,0.867741082
18/06/2021 0:00,0.790273487,0.724214363,0.859174539
19/06/2021 0:00,0.78407769,0.716959428,0.854156086
20/06/2021 0:00,0.782838222,0.714341416,0.854426008
21/06/2021 0:00,0.786734925,0.716524871,0.86017944
22/06/2021 0:00,0.795863313,0.723602362,0.871513961
23/06/2021 0:00,0.810037071,0.735416611,0.888211474
24/06/2021 0:00,0.830790361,0.753467475,0.911835842
25/06/2021 0:00,0.855841241,0.775629497,0.939943035
26/06/2021 0:00,0.880407846,0.797406496,0.967459502
27/06/2021 0:00,0.905595282,0.819914375,0.995472945
28/06/2021 0:00,0.926075559,0.83814168,1.018332836
29/06/2021 0:00,0.943695938,0.853872811,1.037946546
30/06/2021 0:00,0.954073604,0.86293193,1.049724955
