Date,Geo,Confirmed,Infected,Deaths,Recovered,Population
2020-05-22 00:00:00,QUEBEC,46141,28457,3865,13819,8537674
2020-05-23 00:00:00,QUEBEC,46838,28854,3940,14044,8537674
2020-05-24 00:00:00,QUEBEC,47411,29096,3984,14331,8537674
2020-05-25 00:00:00,QUEBEC,47984,29261,4069,14654,8537674
2020-05-26 00:00:00,QUEBEC,48598,29460,4139,14999,8537674
2020-05-27 00:00:00,QUEBEC,49139,29592,4228,15319,8537674
2020-05-28 00:00:00,QUEBEC,49702,29782,4302,15618,8537674
2020-05-29 00:00:00,QUEBEC,50232,29961,4363,15908,8537674
2020-05-30 00:00:00,QUEBEC,50651,30142,4439,16070,8537674
2020-05-31 00:00:00,QUEBEC,51059,30072,4641,16346,8537674
2020-06-01 00:00:00,QUEBEC,51354,30096,4661,16597,8537674
2020-06-02 00:00:00,QUEBEC,51593,30077,4713,16803,8537674
2020-06-03 00:00:00,QUEBEC,51884,29992,4794,17098,8537674
2020-06-04 00:00:00,QUEBEC,52143,29922,4885,17336,8537674
2020-06-05 00:00:00,QUEBEC,52398,29699,4935,17764,8537674
2020-06-06 00:00:00,QUEBEC,52624,29242,4970,18412,8537674
2020-06-07 00:00:00,QUEBEC,52849,29157,4978,18714,8537674
2020-06-08 00:00:00,QUEBEC,53047,29069,4984,18994,8537674
2020-06-09 00:00:00,QUEBEC,53185,28795,5029,19361,8537674
2020-06-10 00:00:00,QUEBEC,53341,28419,5081,19841,8537674
2020-06-11 00:00:00,QUEBEC,53485,28081,5105,20299,8537674
2020-06-12 00:00:00,QUEBEC,53666,27695,5148,20823,8537674
2020-06-13 00:00:00,QUEBEC,53824,27348,5195,21281,8537674
2020-06-14 00:00:00,QUEBEC,53952,26988,5222,21742,8537674
2020-06-15 00:00:00,QUEBEC,54054,26599,5242,22213,8537674
2020-06-16 00:00:00,QUEBEC,54146,26527,5269,22350,8537674
2020-06-17 00:00:00,QUEBEC,54263,26416,5298,22549,8537674
2020-06-18 00:00:00,QUEBEC,54383,26289,5340,22754,8537674
2020-06-19 00:00:00,QUEBEC,54550,26203,5375,22972,8537674
2020-06-20 00:00:00,QUEBEC,54674,26065,5408,23201,8537674
2020-06-21 00:00:00,QUEBEC,54766,26027,5417,23322,8537674
2020-06-22 00:00:00,QUEBEC,54835,25912,5417,23506,8537674
2020-06-23 00:00:00,QUEBEC,54884,25840,5424,23620,8537674
2020-06-24 00:00:00,QUEBEC,54937,25786,5441,23710,8537674
2020-06-25 00:00:00,QUEBEC,55079,25845,5448,23786,8537674
2020-06-26 00:00:00,QUEBEC,55079,25845,5448,23786,8537674
2020-06-27 00:00:00,QUEBEC,55079,25845,5448,23786,8537674
2020-06-28 00:00:00,QUEBEC,55079,25845,5448,23786,8537674
2020-06-29 00:00:00,QUEBEC,55390,25303,5485,24602,8537674
2020-06-30 00:00:00,QUEBEC,55458,25157,5503,24798,8537674
2020-07-01 00:00:00,QUEBEC,55458,25157,5503,24798,8537674
2020-07-02 00:00:00,QUEBEC,55593,25018,5541,25034,8537674
2020-07-03 00:00:00,QUEBEC,55682,24964,5560,25158,8537674
2020-07-04 00:00:00,QUEBEC,55784,24938,5566,25280,8537674
2020-07-05 00:00:00,QUEBEC,55863,24943,5574,25346,8537674
2020-07-06 00:00:00,QUEBEC,55937,24982,5577,25378,8537674
2020-07-07 00:00:00,QUEBEC,55997,24949,5590,25458,8537674
2020-07-08 00:00:00,QUEBEC,56079,24942,5603,25534,8537674
2020-07-09 00:00:00,QUEBEC,56216,24991,5609,25616,8537674
2020-07-10 00:00:00,QUEBEC,56316,25029,5612,25675,8537674
2020-07-11 00:00:00,QUEBEC,56407,25014,5620,25773,8537674
2020-07-12 00:00:00,QUEBEC,56521,25032,5627,25862,8537674
2020-07-13 00:00:00,QUEBEC,56621,25082,5628,25911,8537674
2020-07-14 00:00:00,QUEBEC,56730,25072,5633,26025,8537674
2020-07-15 00:00:00,QUEBEC,56859,25126,5636,26097,8537674
2020-07-16 00:00:00,QUEBEC,57001,25102,5646,26253,8537674
2020-07-17 00:00:00,QUEBEC,57142,1556,5647,49939,8537674
2020-07-18 00:00:00,QUEBEC,57300,1619,5654,50027,8537674
2020-07-19 00:00:00,QUEBEC,57466,1761,5655,50050,8537674
2020-07-20 00:00:00,QUEBEC,57616,1769,5657,50190,8537674
2020-07-21 00:00:00,QUEBEC,57796,1840,5658,50298,8537674
2020-07-22 00:00:00,QUEBEC,57938,1903,5662,50373,8537674
2020-07-23 00:00:00,QUEBEC,58080,1913,5662,50505,8537674
2020-07-24 00:00:00,QUEBEC,58243,1965,5663,50615,8537674
2020-07-25 00:00:00,QUEBEC,58414,2045,5666,50703,8537674
2020-07-26 00:00:00,QUEBEC,58583,2104,5667,50812,8537674
2020-07-27 00:00:00,QUEBEC,58728,2175,5667,50886,8537674
2020-07-28 00:00:00,QUEBEC,58897,2341,5670,50886,8537674
2020-07-29 00:00:00,QUEBEC,59009,2451,5672,50886,8537674
2020-07-30 00:00:00,QUEBEC,59131,2572,5673,50886,8537674
2020-07-31 00:00:00,QUEBEC,59312,2752,5674,50886,8537674
2020-08-01 00:00:00,QUEBEC,59458,2894,5678,50886,8537674
2020-08-02 00:00:00,QUEBEC,59599,3032,5681,50886,8537674
2020-08-03 00:00:00,QUEBEC,59722,3153,5683,50886,8537674
2020-08-04 00:00:00,QUEBEC,59845,3274,5685,50886,8537674
2020-08-05 00:00:00,QUEBEC,60000,3427,5687,50886,8537674
2020-08-06 00:00:00,QUEBEC,60133,3560,5687,50886,8537674
2020-08-07 00:00:00,QUEBEC,60241,3668,5687,50886,8537674
2020-08-08 00:00:00,QUEBEC,60367,3789,5692,50886,8537674
2020-08-09 00:00:00,QUEBEC,60471,3890,5695,50886,8537674
2020-08-10 00:00:00,QUEBEC,60627,1890,5696,53041,8537674
2020-08-11 00:00:00,QUEBEC,60718,1886,5697,53135,8537674
2020-08-12 00:00:00,QUEBEC,60813,1834,5709,53270,8537674
2020-08-13 00:00:00,QUEBEC,60917,1761,5715,53441,8537674
2020-08-14 00:00:00,QUEBEC,61004,1688,5718,53598,8537674
2020-08-15 00:00:00,QUEBEC,61084,1656,5719,53709,8537674
2020-08-16 00:00:00,QUEBEC,61151,1584,5720,53847,8537674
2020-08-17 00:00:00,QUEBEC,61206,1555,5721,53930,8537674
2020-08-18 00:00:00,QUEBEC,61252,1442,5727,54083,8537674
2020-08-19 00:00:00,QUEBEC,61316,1349,5729,54238,8537674
2020-08-20 00:00:00,QUEBEC,61402,1289,5730,54383,8537674
2020-08-21 00:00:00,QUEBEC,61495,1290,5733,54472,8537674
2020-08-22 00:00:00,QUEBEC,61599,1284,5739,54576,8537674
2020-08-23 00:00:00,QUEBEC,61673,1251,5740,54682,8537674
2020-08-24 00:00:00,QUEBEC,61741,1236,5744,54761,8537674
2020-08-25 00:00:00,QUEBEC,61803,1207,5746,54850,8537674
2020-08-26 00:00:00,QUEBEC,61945,1276,5747,54922,8537674
2020-08-27 00:00:00,QUEBEC,62026,1268,5750,55008,8537674
2020-08-28 00:00:00,QUEBEC,62076,1215,5755,55106,8537674
2020-08-29 00:00:00,QUEBEC,62232,1242,5755,55235,8537674
2020-08-30 00:00:00,QUEBEC,62352,1294,5758,55300,8537674
2020-08-31 00:00:00,QUEBEC,62492,1379,5760,55353,8537674
2020-09-01 00:00:00,QUEBEC,62614,1414,5762,55438,8537674
2020-09-02 00:00:00,QUEBEC,62746,1467,5764,55515,8537674
2020-09-03 00:00:00,QUEBEC,62933,1551,5767,55615,8537674
2020-09-04 00:00:00,QUEBEC,63117,1626,5767,55724,8537674
2020-09-05 00:00:00,QUEBEC,63292,1713,5769,55810,8537674
2020-09-06 00:00:00,QUEBEC,63497,1857,5769,55871,8537674
2020-09-07 00:00:00,QUEBEC,63713,1983,5770,55960,8537674
2020-09-08 00:00:00,QUEBEC,63876,1944,5770,56162,8537674
2020-09-09 00:00:00,QUEBEC,64056,1885,5771,56400,8537674
2020-09-10 00:00:00,QUEBEC,64244,1847,5773,56624,8537674
2020-09-11 00:00:00,QUEBEC,64463,1846,5774,56843,8537674
2020-09-12 00:00:00,QUEBEC,64707,1873,5780,57054,8537674
2020-09-13 00:00:00,QUEBEC,64986,1938,5780,57268,8537674
2020-09-14 00:00:00,QUEBEC,65262,2054,5780,57428,8537674
2020-09-15 00:00:00,QUEBEC,65554,2141,5785,57628,8537674
2020-09-16 00:00:00,QUEBEC,65857,2265,5788,57804,8537674
2020-09-17 00:00:00,QUEBEC,66356,2553,5791,58012,8537674
2020-09-18 00:00:00,QUEBEC,66653,2643,5792,58218,8537674
2020-09-19 00:00:00,QUEBEC,67080,2793,5797,58490,8537674
2020-09-20 00:00:00,QUEBEC,67542,2944,5802,58796,8537674
2020-09-21 00:00:00,QUEBEC,68128,3193,5804,59131,8537674
2020-09-22 00:00:00,QUEBEC,68617,3362,5805,59450,8537674
2020-09-23 00:00:00,QUEBEC,69088,3593,5809,59686,8537674
2020-09-24 00:00:00,QUEBEC,69670,3917,5810,59943,8537674
2020-09-25 00:00:00,QUEBEC,70307,4237,5814,60256,8537674
2020-09-26 00:00:00,QUEBEC,71005,4524,5821,60660,8537674
2020-09-27 00:00:00,QUEBEC,71901,4947,5825,61129,8537674
2020-09-28 00:00:00,QUEBEC,72651,5196,5826,61629,8537674
2020-09-29 00:00:00,QUEBEC,73450,5522,5833,62095,8537674
2020-09-30 00:00:00,QUEBEC,74288,5890,5834,62564,8537674
2020-10-01 00:00:00,QUEBEC,75221,6227,5850,63144,8537674
2020-10-02 00:00:00,QUEBEC,76273,6733,5857,63683,8537674
2020-10-03 00:00:00,QUEBEC,77380,7035,5867,64478,8537674
2020-10-04 00:00:00,QUEBEC,78459,7277,5878,65304,8537674
2020-10-05 00:00:00,QUEBEC,79650,7586,5884,66180,8537674
2020-10-06 00:00:00,QUEBEC,81014,8082,5899,67033,8537674
2020-10-07 00:00:00,QUEBEC,81914,8273,5906,67735,8537674
2020-10-08 00:00:00,QUEBEC,82992,8492,5915,68585,8537674
2020-10-09 00:00:00,QUEBEC,84094,8572,5936,69586,8537674
2020-10-10 00:00:00,QUEBEC,85191,8545,5950,70696,8537674
2020-10-11 00:00:00,QUEBEC,86133,8341,5953,71839,8537674
2020-10-12 00:00:00,QUEBEC,86976,8154,5965,72857,8537674
2020-10-13 00:00:00,QUEBEC,87791,8087,5970,73734,8537674
2020-10-14 00:00:00,QUEBEC,88994,8534,5977,74483,8537674
2020-10-15 00:00:00,QUEBEC,89963,8491,6005,75467,8537674
2020-10-16 00:00:00,QUEBEC,91018,8488,6018,76512,8537674
2020-10-17 00:00:00,QUEBEC,92297,8663,6032,77602,8537674
2020-10-18 00:00:00,QUEBEC,93391,8794,6038,78559,8537674
2020-10-19 00:00:00,QUEBEC,94429,8856,6044,79529,8537674
2020-10-20 00:00:00,QUEBEC,95216,8693,6055,80468,8537674
2020-10-21 00:00:00,QUEBEC,96288,8947,6074,81267,8537674
2020-10-22 00:00:00,QUEBEC,97321,9194,6094,82033,8537674
2020-10-23 00:00:00,QUEBEC,98226,9328,6106,82792,8537674
2020-10-24 00:00:00,QUEBEC,99235,9284,6132,83819,8537674
2020-10-25 00:00:00,QUEBEC,100114,9143,6143,84828,8537674
2020-10-26 00:00:00,QUEBEC,100922,8947,6153,85822,8537674
2020-10-27 00:00:00,QUEBEC,101885,8927,6172,86786,8537674
2020-10-28 00:00:00,QUEBEC,102814,8987,6189,87638,8537674
2020-10-29 00:00:00,QUEBEC,103844,9188,6214,88442,8537674
2020-10-30 00:00:00,QUEBEC,104952,9129,6231,89592,8537674
2020-10-31 00:00:00,QUEBEC,106016,9194,6246,90576,8537674
2020-11-01 00:00:00,QUEBEC,106981,9221,6272,91488,8537674
2020-11-02 00:00:00,QUEBEC,108018,9339,6283,92396,8537674
2020-11-03 00:00:00,QUEBEC,108889,9256,6317,93316,8537674
2020-11-04 00:00:00,QUEBEC,109918,9467,6350,94101,8537674
2020-11-05 00:00:00,QUEBEC,111056,9794,6378,94884,8537674
2020-11-06 00:00:00,QUEBEC,112189,9830,6403,95956,8537674
2020-11-07 00:00:00,QUEBEC,113423,10161,6431,96831,8537674
2020-11-08 00:00:00,QUEBEC,114820,10591,6440,97789,8537674
2020-11-09 00:00:00,QUEBEC,115989,10794,6455,98740,8537674
2020-11-10 00:00:00,QUEBEC,117151,10937,6493,99721,8537674
2020-11-11 00:00:00,QUEBEC,118529,11450,6515,100564,8537674
2020-11-12 00:00:00,QUEBEC,119894,11930,6557,101407,8537674
2020-11-13 00:00:00,QUEBEC,121195,12040,6586,102569,8537674
2020-11-14 00:00:00,QUEBEC,122643,12364,6611,103668,8537674
2020-11-15 00:00:00,QUEBEC,123854,12380,6626,104848,8537674
2020-11-16 00:00:00,QUEBEC,125072,12423,6651,105998,8537674
2020-11-17 00:00:00,QUEBEC,126054,12053,6675,107326,8537674
2020-11-18 00:00:00,QUEBEC,127233,11898,6710,108625,8537674
2020-11-19 00:00:00,QUEBEC,128440,11896,6744,109800,8537674
2020-11-20 00:00:00,QUEBEC,129699,11599,6774,111326,8537674
2020-11-21 00:00:00,QUEBEC,130888,11348,6806,112734,8537674
2020-11-22 00:00:00,QUEBEC,132042,11128,6829,114085,8537674
2020-11-23 00:00:00,QUEBEC,133206,10997,6842,115367,8537674
2020-11-24 00:00:00,QUEBEC,134330,10819,6887,116624,8537674
2020-11-25 00:00:00,QUEBEC,135430,10964,6915,117551,8537674
2020-11-26 00:00:00,QUEBEC,136894,11456,6947,118491,8537674
2020-11-27 00:00:00,QUEBEC,138163,11452,6984,119727,8537674
2020-11-28 00:00:00,QUEBEC,139643,11716,7021,120906,8537674
2020-11-29 00:00:00,QUEBEC,141038,11991,7033,122014,8537674
2020-11-30 00:00:00,QUEBEC,142371,12138,7056,123177,8537674
2020-12-01 00:00:00,QUEBEC,143548,12264,7084,124200,8537674
2020-12-02 00:00:00,QUEBEC,145062,12740,7125,125197,8537674
2020-12-03 00:00:00,QUEBEC,146532,13198,7155,126179,8537674
2020-12-04 00:00:00,QUEBEC,147877,13145,7183,127549,8537674
2020-12-05 00:00:00,QUEBEC,149908,13849,7231,128828,8537674
2020-12-06 00:00:00,QUEBEC,151599,14326,7255,130018,8537674
2020-12-07 00:00:00,QUEBEC,153176,14602,7277,131297,8537674
2020-12-08 00:00:00,QUEBEC,154740,14854,7313,132573,8537674
2020-12-09 00:00:00,QUEBEC,156468,15427,7349,133692,8537674
2020-12-10 00:00:00,QUEBEC,158310,16018,7382,134910,8537674
2020-12-11 00:00:00,QUEBEC,160023,15942,7435,136646,8537674
2020-12-12 00:00:00,QUEBEC,161921,16176,7475,138270,8537674
2020-12-13 00:00:00,QUEBEC,163915,16557,7508,139850,8537674
2020-12-14 00:00:00,QUEBEC,165535,16657,7533,141345,8537674
2020-12-15 00:00:00,QUEBEC,167276,16811,7571,142894,8537674
2020-12-16 00:00:00,QUEBEC,169173,17392,7613,144168,8537674
2020-12-17 00:00:00,QUEBEC,171028,17861,7635,145532,8537674
2020-12-18 00:00:00,QUEBEC,172801,17732,7671,147398,8537674
2020-12-19 00:00:00,QUEBEC,174839,17879,7715,149245,8537674
2020-12-20 00:00:00,QUEBEC,176985,18205,7736,151044,8537674
2020-12-21 00:00:00,QUEBEC,179093,18458,7766,152869,8537674
2020-12-22 00:00:00,QUEBEC,181276,18809,7794,154673,8537674
2020-12-23 00:00:00,QUEBEC,183523,19381,7867,156275,8537674
2020-12-24 00:00:00,QUEBEC,185872,19758,7913,158201,8537674
2020-12-25 00:00:00,QUEBEC,185872,19758,7913,158201,8537674
2020-12-26 00:00:00,QUEBEC,190364,24152,8011,158201,8537674
2020-12-27 00:00:00,QUEBEC,192655,20469,8023,164163,8537674
2020-12-28 00:00:00,QUEBEC,194930,20804,8060,166066,8537674
2020-12-29 00:00:00,QUEBEC,197311,21126,8124,168061,8537674
2020-12-30 00:00:00,QUEBEC,199822,21612,8165,170045,8537674
2020-12-31 00:00:00,QUEBEC,202641,22368,8226,172047,8537674
2021-01-01 00:00:00,QUEBEC,205449,25091,8311,172047,8537674
2021-01-02 00:00:00,QUEBEC,207435,27052,8336,172047,8537674
2021-01-03 00:00:00,QUEBEC,210304,22501,8347,179456,8537674
2021-01-04 00:00:00,QUEBEC,212850,23266,8379,181205,8537674
2021-01-05 00:00:00,QUEBEC,215358,24315,8441,182602,8537674
2021-01-06 00:00:00,QUEBEC,217999,24607,8488,184904,8537674
2021-01-07 00:00:00,QUEBEC,220518,24961,8561,186996,8537674
2021-01-08 00:00:00,QUEBEC,223106,24563,8606,189937,8537674
2021-01-09 00:00:00,QUEBEC,226233,24607,8647,192979,8537674
2021-01-10 00:00:00,QUEBEC,228821,24472,8686,195663,8537674
2021-01-11 00:00:00,QUEBEC,230690,24017,8735,197938,8537674
2021-01-12 00:00:00,QUEBEC,232624,23924,8780,199920,8537674
2021-01-13 00:00:00,QUEBEC,234695,23715,8814,202166,8537674
2021-01-14 00:00:00,QUEBEC,236827,23210,8876,204741,8537674
2021-01-15 00:00:00,QUEBEC,238745,21873,8938,207934,8537674
2021-01-16 00:00:00,QUEBEC,240970,21601,9005,210364,8537674
2021-01-17 00:00:00,QUEBEC,242914,20851,9055,213008,8537674
2021-01-18 00:00:00,QUEBEC,244348,19936,9087,215325,8537674
2021-01-19 00:00:00,QUEBEC,245734,19017,9142,217575,8537674
2021-01-20 00:00:00,QUEBEC,247236,18436,9208,219592,8537674
2021-01-21 00:00:00,QUEBEC,248860,18260,9273,221327,8537674
2021-01-22 00:00:00,QUEBEC,250491,17763,9361,223367,8537674
2021-01-23 00:00:00,QUEBEC,252176,17494,9437,225245,8537674
2021-01-24 00:00:00,QUEBEC,253633,16940,9478,227215,8537674
2021-01-25 00:00:00,QUEBEC,254836,16428,9521,228887,8537674
2021-01-26 00:00:00,QUEBEC,256002,15622,9577,230803,8537674
2021-01-27 00:00:00,QUEBEC,257330,15479,9630,232221,8537674
2021-01-28 00:00:00,QUEBEC,258698,15263,9667,233768,8537674
2021-01-29 00:00:00,QUEBEC,259993,14760,9717,235516,8537674
2021-01-30 00:00:00,QUEBEC,261360,14509,9763,237088,8537674
2021-01-31 00:00:00,QUEBEC,262583,14141,9794,238648,8537674
2021-02-01 00:00:00,QUEBEC,263473,13564,9826,240083,8537674
2021-02-02 00:00:00,QUEBEC,264526,13127,9862,241537,8537674
2021-02-03 00:00:00,QUEBEC,265579,12988,9899,242692,8537674
2021-02-04 00:00:00,QUEBEC,266672,12962,9941,243769,8537674
2021-02-05 00:00:00,QUEBEC,267773,12461,9973,245339,8537674
2021-02-06 00:00:00,QUEBEC,268977,12283,9999,246695,8537674
2021-02-07 00:00:00,QUEBEC,270058,11915,10031,248112,8537674
2021-02-08 00:00:00,QUEBEC,270911,11504,10046,249361,8537674
2021-02-09 00:00:00,QUEBEC,271737,11007,10078,250652,8537674
2021-02-10 00:00:00,QUEBEC,272726,10994,10112,251620,8537674
2021-02-11 00:00:00,QUEBEC,273847,11047,10149,252651,8537674
2021-02-12 00:00:00,QUEBEC,274831,10657,10173,254001,8537674
2021-02-13 00:00:00,QUEBEC,275880,10533,10201,255146,8537674
2021-02-14 00:00:00,QUEBEC,276790,10307,10213,256270,8537674
2021-02-15 00:00:00,QUEBEC,277518,9858,10226,257434,8537674
2021-02-16 00:00:00,QUEBEC,278187,9401,10244,258542,8537674
2021-02-17 00:00:00,QUEBEC,278987,9317,10254,259416,8537674
2021-02-18 00:00:00,QUEBEC,279887,9378,10264,260245,8537674
2021-02-19 00:00:00,QUEBEC,280687,8980,10278,261429,8537674
2021-02-20 00:00:00,QUEBEC,281456,8658,10292,262506,8537674
2021-02-21 00:00:00,QUEBEC,282122,8278,10307,263537,8537674
2021-02-22 00:00:00,QUEBEC,282927,8113,10317,264497,8537674
2021-02-23 00:00:00,QUEBEC,283666,7881,10329,265456,8537674
2021-02-24 00:00:00,QUEBEC,284472,7989,10345,266138,8537674
2021-02-25 00:00:00,QUEBEC,285330,8090,10361,266879,8537674
2021-02-26 00:00:00,QUEBEC,286145,7888,10372,267885,8537674
2021-02-27 00:00:00,QUEBEC,287003,7974,10384,268645,8537674
2021-02-28 00:00:00,QUEBEC,287740,7817,10393,269530,8537674
2021-03-01 00:00:00,QUEBEC,288353,7587,10402,270364,8537674
2021-03-02 00:00:00,QUEBEC,288941,7374,10411,271156,8537674
2021-03-03 00:00:00,QUEBEC,289670,7337,10425,271908,8537674
2021-03-04 00:00:00,QUEBEC,290377,7379,10445,272553,8537674
2021-03-05 00:00:00,QUEBEC,291175,7290,10455,273430,8537674
2021-03-06 00:00:00,QUEBEC,291924,7214,10465,274245,8537674
2021-03-07 00:00:00,QUEBEC,292631,7100,10472,275059,8537674
2021-03-08 00:00:00,QUEBEC,293210,6933,10481,275796,8537674
2021-03-09 00:00:00,QUEBEC,293860,6765,10493,276602,8537674
2021-03-10 00:00:00,QUEBEC,294652,6964,10503,277185,8537674
2021-03-11 00:00:00,QUEBEC,295390,7135,10517,277738,8537674
2021-03-12 00:00:00,QUEBEC,296129,7116,10524,278489,8537674
2021-03-13 00:00:00,QUEBEC,296918,7153,10535,279230,8537674
2021-03-14 00:00:00,QUEBEC,297592,7022,10540,280030,8537674
2021-03-15 00:00:00,QUEBEC,298186,6881,10550,280755,8537674
2021-03-16 00:00:00,QUEBEC,298747,6754,10557,281436,8537674
2021-03-17 00:00:00,QUEBEC,299450,6834,10569,282047,8537674
2021-03-18 00:00:00,QUEBEC,300152,6883,10576,282693,8537674
2021-03-19 00:00:00,QUEBEC,300916,6851,10587,283478,8537674
2021-03-20 00:00:00,QUEBEC,301691,6894,10594,284203,8537674
2021-03-21 00:00:00,QUEBEC,302339,6800,10599,284940,8537674
2021-03-22 00:00:00,QUEBEC,303051,6755,10614,285682,8537674
2021-03-23 00:00:00,QUEBEC,303707,6742,10618,286347,8537674
2021-03-24 00:00:00,QUEBEC,304490,6918,10626,286946,8537674
2021-03-25 00:00:00,QUEBEC,305435,7173,10630,287632,8537674
2021-03-26 00:00:00,QUEBEC,306385,7364,10637,288384,8537674
2021-03-27 00:00:00,QUEBEC,307394,7617,10645,289132,8537674
2021-03-28 00:00:00,QUEBEC,308311,7838,10646,289827,8537674
2021-03-29 00:00:00,QUEBEC,309202,7987,10651,290564,8537674
2021-03-30 00:00:00,QUEBEC,310066,8118,10658,291290,8537674
2021-03-31 00:00:00,QUEBEC,311091,8518,10667,291906,8537674
2021-04-01 00:00:00,QUEBEC,312362,9038,10676,292648,8537674
2021-04-02 00:00:00,QUEBEC,313676,9428,10681,293567,8537674
2021-04-03 00:00:00,QUEBEC,314958,9714,10684,294560,8537674
2021-04-04 00:00:00,QUEBEC,316112,9966,10693,295453,8537674
2021-04-05 00:00:00,QUEBEC,317364,10271,10697,296396,8537674
2021-04-06 00:00:00,QUEBEC,318532,10447,10701,297384,8537674
2021-04-07 00:00:00,QUEBEC,319802,10795,10709,298298,8537674
2021-04-08 00:00:00,QUEBEC,321411,11452,10718,299241,8537674
2021-04-09 00:00:00,QUEBEC,323094,11899,10724,300471,8537674
2021-04-10 00:00:00,QUEBEC,324848,12371,10737,301740,8537674
2021-04-11 00:00:00,QUEBEC,326383,12602,10742,303039,8537674
2021-04-12 00:00:00,QUEBEC,327982,12971,10744,304267,8537674
2021-04-13 00:00:00,QUEBEC,329472,13253,10756,305463,8537674
2021-04-14 00:00:00,QUEBEC,331031,13660,10763,306608,8537674
2021-04-15 00:00:00,QUEBEC,332544,14018,10778,307748,8537674
2021-04-16 00:00:00,QUEBEC,334071,13941,10785,309345,8537674
2021-04-17 00:00:00,QUEBEC,335608,13768,10793,311047,8537674
2021-04-18 00:00:00,QUEBEC,336952,13450,10801,312701,8537674
2021-04-19 00:00:00,QUEBEC,338044,12852,10816,314376,8537674
2021-04-20 00:00:00,QUEBEC,339180,12364,10832,315984,8537674
2021-04-21 00:00:00,QUEBEC,340397,12221,10838,317338,8537674
2021-04-22 00:00:00,QUEBEC,341645,12124,10845,318676,8537674
2021-04-23 00:00:00,QUEBEC,342688,11530,10856,320302,8537674
2021-04-24 00:00:00,QUEBEC,343794,11258,10869,321667,8537674
2021-04-25 00:00:00,QUEBEC,344808,10844,10878,323086,8537674
2021-04-26 00:00:00,QUEBEC,345697,10370,10886,324441,8537674
2021-04-27 00:00:00,QUEBEC,346596,10009,10896,325691,8537674
2021-04-28 00:00:00,QUEBEC,347690,9953,10903,326834,8537674
2021-04-29 00:00:00,QUEBEC,348732,9954,10913,327865,8537674
2021-04-30 00:00:00,QUEBEC,349773,9673,10926,329174,8537674
2021-05-01 00:00:00,QUEBEC,350874,9579,10933,330362,8537674
2021-05-02 00:00:00,QUEBEC,351880,9425,10942,331513,8537674
2021-05-03 00:00:00,QUEBEC,352678,9158,10943,332577,8537674
2021-05-04 00:00:00,QUEBEC,353475,8892,10959,333624,8537674
2021-05-05 00:00:00,QUEBEC,354390,8895,10964,334531,8537674
2021-05-06 00:00:00,QUEBEC,355297,8907,10969,335421,8537674
2021-05-07 00:00:00,QUEBEC,356216,8737,10974,336505,8537674
2021-05-08 00:00:00,QUEBEC,357174,8655,10981,337538,8537674
2021-05-09 00:00:00,QUEBEC,358134,8519,10987,338628,8537674
2021-05-10 00:00:00,QUEBEC,358796,8143,10993,339660,8537674
2021-05-11 00:00:00,QUEBEC,359456,7818,11001,340637,8537674
2021-05-12 00:00:00,QUEBEC,360201,7756,11012,341433,8537674
2021-05-13 00:00:00,QUEBEC,360982,7795,11017,342170,8537674
2021-05-14 00:00:00,QUEBEC,361820,7654,11024,343142,8537674
2021-05-15 00:00:00,QUEBEC,362580,7509,11032,344039,8537674
2021-05-16 00:00:00,QUEBEC,363296,7312,11034,344950,8537674
2021-05-17 00:00:00,QUEBEC,363847,7012,11041,345794,8537674
2021-05-18 00:00:00,QUEBEC,364396,6707,11050,346639,8537674
2021-05-19 00:00:00,QUEBEC,364980,6535,11058,347387,8537674
2021-05-20 00:00:00,QUEBEC,365642,6634,11066,347942,8537674
2021-05-21 00:00:00,QUEBEC,366394,6625,11075,348694,8537674
2021-05-22 00:00:00,QUEBEC,366899,6320,11081,349498,8537674
2021-05-23 00:00:00,QUEBEC,367376,6022,11084,350270,8537674
2021-05-24 00:00:00,QUEBEC,367809,5712,11095,351002,8537674
2021-05-25 00:00:00,QUEBEC,368155,5365,11101,351689,8537674
2021-05-26 00:00:00,QUEBEC,368463,5128,11105,352230,8537674
2021-05-27 00:00:00,QUEBEC,368899,4978,11114,352807,8537674
2021-05-28 00:00:00,QUEBEC,369318,4758,11118,353442,8537674
2021-05-29 00:00:00,QUEBEC,369728,4499,11125,354104,8537674
2021-05-30 00:00:00,QUEBEC,370043,4182,11127,354734,8537674
2021-05-31 00:00:00,QUEBEC,370319,3925,11128,355266,8537674
2021-06-01 00:00:00,QUEBEC,370527,3609,11133,355785,8537674
2021-06-02 00:00:00,QUEBEC,370815,3475,11138,356202,8537674
2021-06-03 00:00:00,QUEBEC,371082,3356,11144,356582,8537674
2021-06-04 00:00:00,QUEBEC,371361,3217,11146,356998,8537674
2021-06-05 00:00:00,QUEBEC,371588,3014,11149,357425,8537674
2021-06-06 00:00:00,QUEBEC,371767,2751,11149,357867,8537674
2021-06-07 00:00:00,QUEBEC,371960,2587,11152,358221,8537674
2021-06-08 00:00:00,QUEBEC,372109,2400,11156,358553,8537674
2021-06-09 00:00:00,QUEBEC,372287,2274,11164,358849,8537674
2021-06-10 00:00:00,QUEBEC,372476,2206,11166,359104,8537674
2021-06-11 00:00:00,QUEBEC,372656,2068,11167,359421,8537674
2021-06-12 00:00:00,QUEBEC,372838,1970,11170,359698,8537674
2021-06-13 00:00:00,QUEBEC,372989,1837,11171,359981,8537674
